date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
19970822,-0.19,-0.34,-0.28,-0.31,-0.20,-0.05
19970825,0.87,0.57,0.54,-0.42,0.07,0.23
19970826,0.08,0.21,0.13,-0.86,-0.50,-0.24
19970827,0.83,0.72,0.61,0.10,0.22,0.04
19970828,0.03,0.23,0.28,-1.08,-0.76,-0.42
19970829,0.46,0.23,0.22,-0.22,-0.32,-0.26
19970902,1.30,1.21,1.06,2.87,2.53,1.82
19970903,-0.07,0.14,0.37,0.11,0.25,0.72
19970904,0.38,0.29,0.32,0.34,0.25,0.29
19970905,0.91,0.74,0.68,-0.08,-0.05,0.32
19970908,0.82,0.62,0.67,0.07,0.62,0.63
19970909,0.58,0.46,0.57,0.12,0.45,0.54
19970910,-0.02,0.04,0.13,-1.62,-1.16,-0.37
19970911,-0.14,-0.08,0.02,-0.52,-0.93,-0.82
19970912,0.81,0.74,0.79,1.30,1.21,0.83
19970915,0.11,0.26,0.12,-0.61,0.00,-0.03
19970916,1.00,0.80,0.86,2.57,2.45,2.08
19970917,0.21,0.28,0.26,-0.34,0.15,0.38
19970918,0.27,0.07,0.13,0.28,0.61,0.41
19970919,0.50,0.12,0.06,0.54,0.13,-0.34
19970922,0.61,0.39,0.34,0.88,-0.04,0.30
19970923,0.00,0.33,0.29,-0.25,-0.34,-0.83
19970924,-0.09,0.04,0.20,-0.91,-0.37,-0.40
19970925,-0.01,-0.07,-0.03,-0.72,-0.65,-0.42
19970926,0.14,0.32,0.29,0.79,0.66,0.45
19970929,0.53,0.36,0.37,0.88,0.71,0.41
19970930,0.66,0.51,0.44,-0.67,-0.50,0.15
19971001,-0.10,0.19,0.41,0.54,1.07,0.45
19971002,0.38,0.68,0.59,0.60,0.48,0.89
19971003,0.58,0.48,0.46,0.40,0.70,0.22
19971006,0.46,0.49,0.36,0.66,0.82,0.54
19971007,0.68,0.51,0.27,1.24,0.65,0.37
19971008,0.21,0.11,-0.20,-0.59,-0.87,-0.74
19971009,0.35,0.26,0.32,-0.39,-0.12,0.24
19971010,0.13,0.32,0.34,-0.25,-0.47,-0.25
19971013,0.13,0.20,0.32,-0.05,0.33,0.31
19971014,-0.48,-0.18,-0.01,0.14,0.10,0.00
19971015,-0.25,-0.35,-0.18,-0.40,-0.19,-0.51
19971016,-1.45,-1.21,-0.70,-1.18,-0.82,-0.66
19971017,-2.04,-1.51,-1.59,-1.23,-1.25,-1.04
19971020,1.11,0.89,0.62,1.23,0.95,1.04
19971021,0.95,1.13,0.83,1.96,1.47,1.36
19971022,-0.10,-0.09,0.15,-0.29,-0.35,-0.36
19971023,-2.30,-1.93,-1.48,-1.77,-1.91,-1.63
19971024,-0.99,-0.22,0.05,-1.06,-0.56,-0.52
19971027,-7.63,-5.61,-4.92,-6.87,-6.31,-5.37
19971028,3.13,1.61,1.34,5.22,3.56,2.25
19971029,1.25,1.19,1.21,-0.49,0.33,1.19
19971030,-1.72,-1.37,-0.98,-1.59,-1.71,-1.60
19971031,1.27,0.99,1.07,1.34,1.08,0.65
19971103,1.88,1.56,1.32,2.54,2.35,2.22
19971104,0.27,0.01,0.28,0.32,0.19,0.19
19971105,0.65,0.56,0.44,0.41,0.24,0.21
19971106,-0.64,-0.39,-0.10,-0.62,-0.34,-0.25
19971107,-1.82,-1.59,-1.43,-1.15,-1.36,-1.13
19971110,-0.41,0.12,0.40,-0.66,-0.52,-0.16
19971111,-0.60,-0.31,-0.11,0.34,-0.18,0.00
19971112,-3.01,-1.89,-1.46,-1.85,-2.04,-1.58
19971113,-0.18,-0.11,-0.15,1.39,0.57,0.15
19971114,1.43,0.76,0.47,1.59,0.88,0.72
19971117,1.92,1.34,1.17,1.73,2.22,1.81
19971118,-1.06,-0.60,-0.30,-0.89,-0.71,-0.27
19971119,-0.20,-0.22,-0.02,0.64,0.62,0.08
19971120,1.01,0.78,0.61,1.46,1.51,1.31
19971121,-0.46,-0.01,-0.01,0.36,0.30,0.27
19971124,-2.07,-1.37,-1.09,-1.81,-1.49,-1.07
19971125,-0.58,-0.25,-0.08,0.77,-0.12,0.53
19971126,0.15,0.23,0.45,0.16,0.17,0.31
19971128,0.50,0.37,0.13,0.34,0.44,0.42
19971201,0.74,0.66,0.93,1.92,2.11,1.76
19971202,-0.85,-0.33,0.00,-0.48,-0.13,0.49
19971203,-0.10,0.31,0.12,0.77,0.47,-0.35
19971204,0.11,0.18,0.16,-0.37,0.00,-0.03
19971205,0.73,0.50,0.49,1.01,1.23,0.47
19971208,1.03,0.84,0.48,-0.11,0.04,0.04
19971209,-1.20,-0.67,-0.45,-0.89,-0.52,-0.05
19971210,-1.85,-1.09,-0.67,-0.68,-0.81,-0.30
19971211,-2.63,-1.82,-1.16,-1.62,-1.38,-1.34
19971212,-0.86,-0.33,-0.11,-0.35,-0.20,0.35
19971215,-1.05,-0.39,-0.12,0.64,1.29,1.02
19971216,1.25,0.92,0.45,0.87,0.06,0.48
19971217,0.24,0.19,0.19,-0.42,0.03,0.63
19971218,-1.73,-1.33,-0.90,-1.06,-0.90,-1.15
19971219,0.05,-0.30,-0.44,-0.56,-0.94,-0.88
19971222,0.32,0.35,0.47,0.84,0.30,0.80
19971223,-0.55,0.02,0.26,-1.61,-0.98,-0.66
19971224,-0.21,-0.13,-0.01,-0.66,-0.61,-0.37
19971226,0.10,0.10,0.06,0.40,0.35,0.36
19971229,0.84,0.92,0.63,1.90,1.55,1.15
19971230,1.98,1.52,1.26,1.99,1.52,1.76
19971231,1.50,0.79,0.75,-0.05,0.36,0.04
19980102,0.09,0.09,0.00,0.49,0.07,-0.34
19980105,0.61,0.09,0.22,0.47,-0.06,0.28
19980106,-0.78,-0.87,-0.67,-0.81,-1.60,-0.62
19980107,-0.56,-0.88,-0.74,-0.32,-0.23,-0.62
19980108,-0.82,-0.60,-0.60,-0.38,-1.49,-0.91
19980109,-3.28,-2.54,-2.35,-3.09,-2.88,-2.68
19980112,-1.14,-0.80,-0.37,1.45,0.21,0.85
19980113,2.29,1.59,1.00,1.44,1.53,1.40
19980114,0.67,0.79,0.73,0.37,1.03,0.84
19980115,-0.09,0.02,0.08,-0.73,-0.56,-0.57
19980116,1.04,1.14,0.84,1.11,1.09,0.90
19980120,1.66,1.02,0.74,2.08,1.20,1.09
19980121,-0.36,-0.38,-0.26,-0.70,-0.76,-0.32
19980122,-0.91,-0.73,-0.40,-0.66,-1.19,-0.19
19980123,-0.07,-0.21,-0.48,-0.47,-0.73,-0.56
19980126,-1.27,-0.68,-0.44,-0.37,0.22,-0.16
19980127,0.26,0.31,0.32,1.11,1.17,0.51
19980128,1.65,1.12,0.92,1.09,0.87,0.57
19980129,0.85,0.65,0.32,0.83,0.91,0.46
19980130,-0.33,-0.19,0.05,-0.36,-0.59,-0.25
19980202,1.37,0.41,0.47,2.18,2.14,1.29
19980203,0.90,0.71,0.63,0.31,0.91,0.50
19980204,0.95,1.03,0.40,0.13,0.21,-0.02
19980205,0.48,0.37,0.65,-0.33,-0.03,0.00
19980206,0.37,0.37,0.43,0.81,0.87,0.96
19980209,0.56,0.36,0.36,-0.30,0.13,0.11
19980210,0.97,0.84,0.74,0.95,0.63,0.66
19980211,0.16,0.14,0.42,0.10,0.29,0.33
19980212,0.09,0.29,0.07,0.44,0.38,0.36
19980213,0.53,0.38,0.42,-0.36,-0.24,-0.15
19980217,-0.27,0.00,-0.02,0.07,0.38,0.68
19980218,0.33,0.21,0.19,0.97,0.86,0.44
19980219,0.06,0.06,0.04,-0.12,-0.41,-0.45
19980220,-0.06,0.12,0.15,0.47,0.48,0.38
19980223,0.62,0.34,0.35,0.76,-0.06,0.24
19980224,-0.64,-0.30,0.04,-0.91,-0.51,-0.56
19980225,0.96,0.95,0.62,1.19,1.17,1.11
19980226,0.62,0.69,0.44,0.56,0.51,0.61
19980227,0.23,0.06,0.25,-0.11,0.27,0.22
19980302,-0.30,0.29,0.17,-0.33,0.00,0.39
19980303,-0.10,0.25,0.39,0.17,0.71,0.67
19980304,0.02,0.04,0.00,-0.55,-0.39,-0.18
19980305,-1.40,-0.99,-0.79,-1.22,-0.73,-0.73
19980306,1.80,1.45,1.05,2.23,1.39,1.74
19980309,-0.77,-0.49,-0.12,-0.24,-0.41,0.02
19980310,0.98,0.63,0.45,1.10,1.20,1.14
19980311,0.48,0.55,0.51,0.49,0.58,0.25
19980312,0.29,0.10,0.13,0.23,0.08,-0.22
19980313,0.44,0.12,0.30,-0.19,-0.09,0.51
19980316,0.76,0.58,0.63,0.78,1.15,1.32
19980317,-0.56,0.04,0.19,0.03,0.25,0.82
19980318,0.39,0.14,0.33,0.41,0.73,0.33
19980319,0.57,0.40,0.26,0.25,0.59,0.45
19980320,-0.07,0.02,0.13,0.59,0.84,0.60
19980323,-0.12,0.15,-0.29,-0.22,-0.67,-0.26
19980324,0.53,0.59,0.54,1.02,0.71,0.77
19980325,0.22,0.10,-0.02,-0.13,-0.52,-0.15
19980326,-0.01,0.25,0.10,-0.05,0.05,-0.48
19980327,0.00,-0.03,0.05,-0.43,-0.42,-0.49
19980330,0.12,-0.26,-0.08,0.07,-0.66,-0.30
19980331,0.86,0.93,0.62,0.81,0.70,0.82
19980401,0.96,0.68,0.61,0.74,0.49,-0.10
19980402,0.25,0.15,0.40,0.90,0.97,1.01
19980403,0.04,-0.05,0.16,0.25,0.14,0.32
19980406,-1.15,-0.48,-0.27,-0.90,0.91,0.11
19980407,-1.96,-1.18,-1.09,-0.92,-1.13,-0.50
19980408,0.55,0.15,0.13,-0.49,-0.90,0.07
19980409,1.33,0.81,1.04,0.70,1.02,1.13
19980413,-0.38,0.17,0.13,-0.48,0.73,0.54
19980414,1.18,0.89,0.91,0.54,0.69,1.17
19980415,0.68,0.38,0.60,0.30,0.48,0.46
19980416,-0.08,-0.44,-0.47,-1.03,-0.67,-0.58
19980417,0.36,0.48,0.51,1.48,0.97,0.27
19980420,0.58,0.49,0.29,0.49,-0.24,-0.80
19980421,0.73,0.72,0.57,0.33,0.00,0.19
19980422,-0.33,0.04,0.26,0.41,0.39,0.03
19980423,-1.67,-1.06,-0.69,-1.11,-0.92,-1.30
19980424,-0.89,-0.88,-0.65,-0.82,-1.22,-0.90
19980427,-2.84,-2.20,-2.13,-2.09,-1.98,-1.97
19980428,1.20,0.67,0.37,-0.01,0.09,0.26
19980429,1.04,0.93,0.61,1.02,0.72,0.76
19980430,1.32,1.21,0.96,1.68,1.34,1.40
19980501,0.13,0.24,0.38,0.34,1.28,0.62
19980504,0.45,0.05,0.17,0.41,-0.31,0.12
19980505,-0.76,-0.62,-0.42,-0.47,-0.76,-0.50
19980506,-0.36,-0.40,-0.29,-0.96,-0.70,-0.43
19980507,-0.74,-0.59,-0.26,-0.88,-0.82,-0.56
19980508,0.78,0.53,0.40,1.44,0.78,0.64
19980511,-1.00,-0.34,-0.09,-0.28,0.04,-0.26
19980512,-0.10,-0.35,-0.11,0.78,0.51,0.60
19980513,0.16,0.27,0.37,0.46,0.11,0.29
19980514,-0.40,-0.35,-0.15,-0.18,-0.08,-0.05
19980515,-0.92,-0.56,-0.42,-1.02,-0.38,-0.52
19980518,-1.39,-0.93,-0.69,-0.07,-0.63,-0.64
19980519,0.66,0.66,0.43,0.52,0.25,-0.08
19980520,-0.66,-0.48,-0.19,0.63,0.55,1.00
19980521,-0.45,-0.19,-0.05,-0.48,-0.24,0.25
19980522,-0.94,-0.80,-0.46,-0.64,-0.26,-0.30
19980526,-2.48,-1.60,-1.26,-1.57,-1.36,-0.72
19980527,-1.22,-1.30,-1.26,0.25,-0.86,-0.82
19980528,1.43,1.17,1.00,0.30,0.74,0.84
19980529,-0.02,0.30,0.44,-0.71,-0.28,0.07
19980601,-1.93,-1.10,-0.69,-0.34,-0.04,0.68
19980602,-0.29,-0.48,-0.08,0.32,0.11,0.57
19980603,-0.29,-0.02,0.04,-1.00,-0.67,-0.59
19980604,0.54,0.51,0.36,1.33,0.86,0.21
19980605,0.48,0.45,0.43,1.84,1.43,0.71
19980608,0.48,0.22,0.36,0.22,0.42,0.36
19980609,0.31,-0.02,0.15,0.58,-0.22,-0.20
19980610,-1.59,-1.17,-0.69,-0.68,-0.57,-0.39
19980611,-1.59,-1.35,-1.08,-1.48,-1.46,-1.41
19980612,-0.41,-0.66,-0.65,0.40,-0.07,-0.18
19980615,-2.23,-1.60,-1.37,-1.92,-2.00,-1.53
19980616,1.67,0.93,0.48,1.25,0.70,0.32
19980617,1.41,1.38,0.92,1.67,1.83,1.81
19980618,-0.65,-0.84,-0.58,0.22,-0.51,-0.42
19980619,-0.12,-0.37,-0.15,-0.52,-0.43,-0.11
19980622,0.67,0.60,0.59,0.51,0.01,0.22
19980623,1.55,1.03,0.61,1.79,0.88,0.44
19980624,1.16,0.83,0.48,1.06,1.46,0.74
19980625,-0.27,-0.16,-0.20,-0.43,-0.11,-0.08
19980626,-0.08,0.11,0.29,0.47,0.08,0.53
19980629,0.88,0.58,0.46,0.62,0.40,0.48
19980630,1.05,0.78,0.23,-0.39,-0.33,0.26
19980701,0.35,0.49,0.61,1.12,1.60,0.50
19980702,-0.51,-0.22,-0.17,-0.30,0.17,-0.19
19980706,0.16,0.15,0.24,1.08,0.59,1.10
19980707,-0.54,-0.26,-0.11,-0.16,0.01,-0.38
19980708,0.44,0.03,-0.05,1.05,1.07,0.30
19980709,-0.01,0.15,0.15,-0.38,-0.90,-0.57
19980710,-0.06,-0.31,-0.16,0.53,0.29,-0.36
19980713,0.05,0.08,-0.10,0.30,-0.18,0.09
19980714,0.50,0.05,0.10,0.83,1.10,0.66
19980715,0.92,0.54,0.32,-0.06,-0.27,-0.62
19980716,0.40,0.29,0.00,0.91,0.34,0.46
19980717,0.09,-0.12,-0.13,0.32,0.12,0.01
19980720,0.11,-0.31,-0.26,0.05,-0.43,-0.34
19980721,-1.42,-0.99,-0.82,-1.68,-1.82,-0.79
19980722,-0.89,-1.08,-1.11,-0.22,-0.11,-0.19
19980723,-1.94,-1.65,-1.64,-2.26,-1.63,-1.83
19980724,-0.61,-0.60,-0.74,0.22,-0.50,-0.82
19980727,-1.48,-1.31,-1.08,0.53,0.16,-0.10
19980728,-1.42,-0.93,-1.03,-1.57,-1.46,-1.29
19980729,-0.40,-0.21,-0.32,-0.65,-0.08,-0.36
19980730,0.63,0.60,0.50,1.74,1.19,1.25
19980731,-2.26,-1.83,-1.83,-2.13,-1.35,-1.34
19980803,-2.27,-1.37,-1.04,-0.61,-1.29,-0.07
19980804,-3.29,-2.68,-2.38,-3.56,-3.79,-2.96
19980805,-0.97,-0.82,-0.57,0.82,0.40,0.03
19980806,2.09,1.75,1.70,1.24,0.65,0.35
19980807,2.64,1.84,1.60,0.14,0.30,0.79
19980810,-0.80,-0.72,-0.81,-0.36,-1.12,-0.24
19980811,-3.04,-2.55,-2.23,-1.28,-2.00,-1.87
19980812,2.13,1.62,1.45,1.38,1.80,1.94
19980813,-1.29,-1.05,-0.79,-0.77,-1.14,-0.42
19980814,-0.56,-0.19,-0.13,-1.01,-0.88,-1.04
19980817,-0.18,0.10,-0.12,1.92,1.71,0.40
19980818,1.65,1.44,0.92,1.60,1.81,1.69
19980819,-1.55,-1.03,-0.83,-0.23,-0.82,-0.08
19980820,-1.11,-0.86,-0.92,-0.41,-1.16,-0.84
19980821,-1.86,-1.28,-1.49,-0.86,-1.62,-1.16
19980824,-0.95,-0.57,-0.51,0.64,0.15,0.79
19980825,-0.92,-0.89,-0.97,0.48,0.13,-0.05
19980826,-2.77,-2.36,-2.25,-0.53,-1.77,-1.11
19980827,-4.34,-3.29,-3.69,-3.66,-4.62,-3.18
19980828,-2.62,-1.58,-1.89,-1.60,-1.87,-1.20
19980831,-7.28,-5.43,-5.42,-7.57,-5.29,-4.46
19980901,3.95,2.01,1.90,4.27,2.71,2.26
19980902,1.69,1.11,1.16,-0.47,0.46,0.34
19980903,-1.85,-1.52,-1.52,-0.67,-1.57,-1.72
19980904,0.26,0.14,-0.03,-0.67,-1.43,-0.55
19980908,4.88,3.31,2.62,5.36,4.78,3.42
19980909,-2.60,-2.07,-1.63,-1.76,-1.99,-0.52
19980910,-2.48,-2.18,-1.70,-2.54,-2.61,-2.05
19980911,2.76,2.01,1.65,2.77,3.18,1.19
19980914,1.39,0.96,0.83,1.95,2.46,2.59
19980915,-0.66,-0.05,0.26,0.73,0.86,1.34
19980916,1.12,0.40,0.36,0.67,1.32,1.24
19980917,-1.36,-1.14,-0.87,-2.48,-2.60,-1.52
19980918,1.88,1.93,1.30,0.38,0.21,0.16
19980921,-0.36,-0.43,-0.49,0.47,-0.12,0.11
19980922,1.70,1.13,0.62,0.78,0.40,0.64
19980923,2.34,1.51,1.42,3.24,3.93,2.55
19980924,-1.51,-1.09,-0.88,-1.83,-3.07,-1.13
19980925,-0.50,-0.46,-0.27,0.18,0.12,-0.11
19980928,-0.23,0.17,0.06,0.47,0.17,0.75
19980929,-0.62,-0.42,-0.75,0.09,-0.50,-0.11
19980930,-0.50,-0.08,-0.34,-2.86,-2.61,-2.33
19981001,-4.53,-2.91,-2.65,-3.40,-2.94,-2.36
19981002,-0.33,-0.13,0.17,1.32,2.30,1.16
19981005,-4.42,-2.98,-2.58,-1.51,-2.31,-1.20
19981006,-1.18,-0.96,-1.33,-0.45,-0.58,-0.20
19981007,-4.14,-2.81,-2.47,-1.46,-1.98,-1.42
19981008,-4.60,-3.81,-3.65,-1.29,-1.50,-1.70
19981009,3.67,1.76,1.19,2.46,3.14,2.46
19981012,3.27,1.78,1.20,1.89,1.11,0.38
19981013,-1.95,-1.20,-1.00,-0.70,-0.32,0.26
19981014,1.44,0.97,0.79,1.44,0.85,1.95
19981015,3.52,2.52,2.27,4.19,4.59,3.03
19981016,2.30,2.04,1.55,0.70,1.84,0.27
19981019,3.16,2.13,2.20,0.62,0.87,0.64
19981020,1.88,1.62,1.84,-0.39,1.49,0.15
19981021,0.42,0.97,0.98,1.31,-1.00,-0.62
19981022,2.27,1.55,1.50,1.06,0.16,0.31
19981023,0.75,0.39,0.28,-0.60,-0.70,-1.01
19981026,1.67,1.08,1.19,0.46,0.06,-0.14
19981027,0.06,0.16,0.14,-0.58,-0.68,-0.27
19981028,0.32,0.10,0.39,0.31,0.16,0.01
19981029,0.82,0.64,0.84,1.76,1.80,0.87
19981030,0.90,1.12,0.75,0.84,1.96,2.14
19981102,2.60,2.02,1.69,1.45,1.26,1.06
19981103,0.68,0.12,0.49,-0.17,-0.10,0.71
19981104,1.64,1.17,1.46,0.62,1.41,1.10
19981105,1.06,1.07,1.07,1.42,1.30,0.53
19981106,1.29,0.88,0.89,0.83,0.41,-0.02
19981109,0.12,-0.59,-0.51,-0.70,-1.30,-0.75
19981110,-0.31,-0.32,-0.38,0.20,-0.98,0.25
19981111,-0.71,-0.49,-0.45,-0.53,-0.95,-0.58
19981112,-0.40,-0.23,-0.12,-0.35,-0.02,-0.28
19981113,-0.74,-0.33,-0.42,0.34,1.36,0.77
19981116,0.40,0.28,-0.17,0.86,0.83,0.60
19981117,-0.43,-0.30,-0.37,0.31,0.52,0.46
19981118,0.54,0.36,0.27,0.77,0.10,0.12
19981119,0.66,0.60,0.61,0.77,0.55,0.07
19981120,0.51,0.24,0.02,0.87,0.94,0.48
19981123,1.29,0.58,0.46,2.18,2.06,1.55
19981124,-0.51,-0.14,-0.18,-0.55,-0.32,-0.11
19981125,0.93,0.77,0.81,0.38,0.39,-0.10
19981127,1.89,0.57,1.08,0.46,0.75,0.02
19981130,-1.70,-0.57,-0.83,-2.32,-2.58,-1.86
19981201,0.15,-0.19,0.27,1.29,0.05,0.97
19981202,-0.22,-0.40,-0.42,-0.22,-0.10,-0.42
19981203,-1.04,-0.66,-0.58,-1.82,-1.35,-0.95
19981204,0.97,0.74,0.67,2.25,1.93,1.33
19981207,0.79,0.53,0.20,1.14,0.57,0.42
19981208,0.04,-0.12,-0.22,-0.24,-0.95,-0.65
19981209,0.30,-0.09,-0.04,0.16,-0.04,-0.41
19981210,-1.48,-0.98,-1.05,-1.64,-1.50,-1.30
19981211,-0.55,-0.42,-0.40,0.31,-0.61,-0.54
19981214,-2.44,-1.62,-1.63,-2.18,-2.10,-1.19
19981215,0.40,0.16,0.24,2.12,1.18,0.84
19981216,0.20,-0.14,0.09,-0.31,0.30,0.40
19981217,0.76,0.77,0.48,1.37,2.11,1.18
19981218,1.29,0.85,0.70,0.89,0.29,-0.27
19981221,0.96,0.60,0.64,1.58,1.12,0.08
19981222,-0.12,-0.25,-0.46,0.38,-0.82,-0.09
19981223,1.28,0.99,0.87,2.23,1.46,1.79
19981224,0.47,0.28,0.08,-0.19,0.03,0.55
19981228,0.97,0.31,0.17,0.30,-0.31,-0.08
19981229,0.86,0.62,0.57,1.34,0.88,0.94
19981230,0.41,0.40,0.39,-0.77,-0.11,0.11
19981231,2.72,2.31,2.17,0.09,0.50,1.11
19990104,-0.46,-0.09,0.57,-0.25,0.25,-0.40
19990105,0.25,0.12,0.56,1.20,1.18,0.76
19990106,1.72,1.07,1.27,2.09,2.35,1.36
19990107,0.38,0.17,0.23,-0.25,0.23,-0.70
19990108,0.92,0.82,0.62,0.15,0.96,0.99
19990111,0.64,0.37,0.45,-0.68,-0.56,-1.03
19990112,-0.83,-1.12,-1.19,-1.87,-2.00,-1.08
19990113,-0.93,-0.43,-0.69,-0.27,-0.84,-0.76
19990114,-0.69,-0.54,-0.74,-1.60,-2.15,-1.19
19990115,1.86,1.24,1.31,2.44,2.28,1.76
19990119,0.81,0.50,0.29,1.15,-0.14,0.10
19990120,0.48,0.48,-0.23,0.25,0.44,-0.45
19990121,-1.23,-1.46,-0.93,-2.05,-1.35,-1.24
19990122,-0.52,-0.12,-0.23,-0.65,-0.80,-0.65
19990125,0.00,0.08,-0.33,0.67,0.76,1.17
19990126,1.01,0.50,0.42,2.01,0.34,0.35
19990127,-0.72,-1.17,-1.03,-0.38,-1.50,-1.35
19990128,0.06,0.71,0.05,2.00,1.02,1.01
19990129,0.86,1.06,0.71,1.09,0.98,0.01
19990201,-0.09,-0.27,-0.67,-0.41,-0.31,-0.21
19990202,-1.06,-0.96,-1.06,-0.94,-0.63,-0.35
19990203,1.29,0.54,0.20,0.87,1.07,0.88
19990204,-1.53,-1.15,-0.79,-2.19,-1.31,-1.46
19990205,-1.57,-1.25,-0.67,-1.14,-0.18,-0.47
19990208,-0.59,-0.26,-0.10,0.34,0.11,0.62
19990209,-2.45,-1.52,-1.21,-2.51,-1.73,-1.09
19990210,-1.12,-1.09,-1.06,0.69,-0.02,-0.35
19990211,2.00,1.25,0.92,2.78,2.09,0.83
19990212,-2.04,-1.45,-1.37,-2.04,-1.50,-1.73
19990216,-0.54,-0.37,-0.66,0.65,1.04,0.66
19990217,-2.36,-1.38,-1.39,-1.67,-0.91,-0.39
19990218,0.05,0.19,0.16,0.82,1.26,1.73
19990219,0.76,0.23,-0.04,0.27,0.25,0.05
19990222,1.28,1.28,0.79,2.75,2.29,1.76
19990223,0.37,0.16,0.06,0.14,-0.06,-0.55
19990224,-0.43,-0.98,-0.88,-1.43,-1.34,-0.42
19990225,-0.66,-0.51,-0.53,-0.76,-0.56,-0.64
19990226,-0.45,0.06,-0.43,-0.65,-0.29,0.11
19990301,0.24,0.31,0.25,-0.10,0.13,0.08
19990302,-0.20,0.11,-0.54,-1.02,-0.16,0.37
19990303,-1.07,-0.54,-0.37,0.20,-0.14,-0.18
19990304,0.38,0.48,0.16,1.40,1.66,0.90
19990305,0.79,0.71,0.50,2.31,1.92,1.29
19990308,0.47,-0.01,0.04,0.88,0.22,-0.28
19990309,-0.34,0.06,-0.39,-0.24,-0.06,-0.85
19990310,0.83,0.53,0.43,0.25,1.12,0.39
19990311,-0.10,0.06,-0.02,0.87,0.60,0.80
19990312,-0.71,-0.34,-0.25,-0.42,-0.34,1.37
19990315,0.23,0.56,0.19,1.20,0.67,-0.27
19990316,-0.22,-0.52,-0.53,0.09,-0.33,-0.75
19990317,-0.35,-0.11,-0.16,-0.77,-0.39,0.55
19990318,0.35,0.05,0.05,1.24,1.65,1.34
19990319,-1.15,-0.66,-0.76,-1.56,-0.98,-0.63
19990322,-0.68,-0.48,-0.74,-0.39,-0.34,0.14
19990323,-2.75,-1.88,-1.44,-2.69,-2.45,-2.27
19990324,0.21,-0.08,-0.08,0.74,0.23,0.48
19990325,2.30,1.74,1.49,1.89,1.55,0.86
19990326,0.47,0.41,0.08,-0.50,-0.49,-0.95
19990329,1.90,1.27,0.52,2.37,1.59,0.36
19990330,-0.40,-0.32,-0.09,-0.49,-0.88,-1.40
19990331,-0.47,-0.40,-1.03,-1.19,-0.52,-0.17
19990401,0.00,0.37,0.49,0.69,-0.04,0.96
19990405,1.01,1.22,0.33,2.08,1.84,1.00
19990406,-0.91,-0.42,-0.17,-0.08,-0.64,-0.90
19990407,-0.44,-0.28,-0.34,0.42,0.80,0.24
19990408,0.93,0.81,0.13,1.33,1.28,0.45
19990409,1.72,1.27,1.25,0.27,0.48,-0.10
19990412,2.19,1.20,0.59,0.56,1.08,1.56
19990413,2.26,1.87,0.98,-0.79,-0.06,-0.12
19990414,-0.69,-0.08,0.79,-1.96,-0.29,0.45
19990415,-0.61,-0.21,0.53,-0.62,0.42,0.21
19990416,0.79,0.90,1.35,-0.74,0.74,0.69
19990419,-3.87,-1.69,-0.48,-3.40,0.26,0.13
19990420,1.47,0.87,-0.58,2.00,-0.12,0.47
19990421,2.84,2.10,1.73,2.99,1.43,0.68
19990422,0.60,0.48,0.27,1.72,0.71,0.73
19990423,0.94,0.77,0.64,0.06,-0.25,0.43
19990426,1.35,1.05,-0.02,0.75,-0.65,-0.38
19990427,0.18,0.24,0.52,-0.25,1.04,0.52
19990428,-0.82,-0.44,0.51,-1.33,0.42,0.36
19990429,-0.08,0.33,0.41,-0.86,0.29,0.13
19990430,0.07,0.19,-0.21,-0.37,-0.95,-0.61
19990503,0.48,0.38,0.42,0.90,2.47,1.68
19990504,-0.60,-0.54,-0.09,-1.59,-1.34,-0.85
19990505,-0.17,0.27,0.02,1.22,0.66,0.94
19990506,-0.61,-0.15,0.51,-1.23,-1.32,-0.27
19990507,0.87,0.54,0.26,0.94,0.97,1.08
19990510,1.29,1.19,0.95,-0.21,-0.09,0.46
19990511,1.30,0.80,0.69,1.44,0.91,0.40
19990512,1.03,0.31,0.40,0.68,0.46,0.21
19990513,0.18,0.41,0.75,0.10,0.73,-0.14
19990514,-1.67,-1.26,-1.05,-2.18,-2.30,-1.82
19990517,-0.21,-0.37,-0.20,0.60,-0.46,-0.90
19990518,0.24,0.32,0.19,-0.49,-0.50,0.55
19990519,0.69,0.84,0.57,0.84,0.75,1.03
19990520,1.04,0.38,0.95,-0.52,-0.11,0.07
19990521,0.33,0.41,0.55,-0.89,-0.12,-0.01
19990524,-1.83,-1.55,-0.86,-1.93,-1.62,-0.98
19990525,-1.71,-1.20,-1.17,-1.76,-1.65,-0.49
19990526,0.09,-0.06,-0.12,1.51,1.62,0.37
19990527,-0.42,-0.64,-0.08,-1.46,-1.58,-1.60
19990528,1.35,1.18,0.98,1.58,1.43,0.68
19990601,-0.31,-0.14,0.11,-0.77,-0.80,0.14
19990602,-0.07,-0.33,-0.34,0.33,0.15,-0.28
19990603,-0.23,-0.11,0.25,0.09,0.41,0.11
19990604,1.61,1.27,0.66,2.66,1.15,0.55
19990607,1.07,0.91,0.82,0.48,0.98,0.66
19990608,-0.66,-0.40,-0.39,-1.46,-1.05,-0.47
19990609,0.63,0.42,0.45,0.23,-0.15,-0.49
19990610,-0.67,-0.58,-0.24,-1.42,-0.75,-0.88
19990611,-0.70,-0.61,-0.60,-0.91,-0.51,-0.23
19990614,-1.67,-1.19,-0.50,-0.40,0.27,0.46
